id,date_recorded,funder,gps_height,installer,longitude,latitude,region_code,district_code,population,public_meeting,scheme_management,permit,construction_year,extraction_type_class,management_group,payment_type,quality_group,quantity,source_type,waterpoint_type
4037,2013-01-24,Government Of Tanzania,9,DWE,39.02582966,-8.78046462,80,13,580,True,VWC,True,1987,handpump,user-group,never pay,salty,dry,shallow well,hand pump
32233,2012-11-08,District Council,0,District council,33.54925136,-4.92645438,14,3,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,VWC,True,0,handpump,user-group,never pay,good,dry,shallow well,hand pump
5068,2011-07-11,Rwssp,0,DWE,31.39220724,-1.43184934,18,2,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,VWC,True,0,other,user-group,never pay,good,enough,borehole,other
19704,2011-03-17,Danida,1659,DWE,34.928232,-8.62815094,11,2,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,VWC,True,0,gravity,user-group,annually,good,enough,spring,communal standpipe
4794,2013-01-23,Tcrs,1385,TCRS,30.42008504,-5.63377792,15,1,142,True,Water authority,True,1983,other,commercial,never pay,good,enough,borehole,hand pump
20541,2011-03-23,World Bank,-23,WORLD BANK,39.33343463,-7.39575969,6,4,200,True,VWC,False,2008,other,user-group,never pay,good,enough,borehole,other
45174,2011-04-15,Ai,0,AI,37.20006249,-6.28715828,5,1,500,True,VWC,True,1975,submersible,user-group,never pay,salty,insufficient,borehole,communal standpipe
62718,2011-03-04,Government Of Tanzania,612,DWE,38.19289719,-4.4573717,4,1,1,True,VWC,True,2006,gravity,user-group,monthly,good,enough,spring,communal standpipe
2841,2013-02-09,Rwssp,0,DWE,32.57218174,-3.77150811,17,3,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,VWC,True,0,other,unknown,unknown,milky,insufficient,shallow well,other
57837,2011-04-17,Water,0,DWE,36.28869534,-5.18153477,1,1,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,VWC,False,0,motorpump,user-group,per bucket,good,enough,borehole,communal standpipe
24658,2011-03-16,Government Of Tanzania,1732,DWE,38.26753901,-4.5967691,4,1,1,True,VWC,True,1985,handpump,user-group,never pay,good,enough,shallow well,hand pump
12018,2012-10-07,Rwssp,0,WEDECO,34.15842212,-3.8308527,17,6,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,WUG,True,0,other,user-group,never pay,good,dry,shallow well,other
67575,2013-01-15,World Bank,0,Pet Corporation Ltd,32.67332788,-3.52044659,17,3,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,VWC,True,0,gravity,unknown,unknown,unknown,unknown,river/lake,other
51143,2013-03-22,0,5,0,39.17717736,-6.91947554,7,2,120,True,WUG,False,2000,submersible,user-group,per bucket,good,enough,borehole,communal standpipe
45461,2011-03-15,Danida,1247,DANID,35.86026633,-7.47673909,11,1,1,True,VWC,True,1990,gravity,user-group,annually,good,seasonal,spring,communal standpipe
21405,2011-02-21,W.B,44,RDC,39.17095565,-7.76420266,60,53,1,True,VWC,True,2005,motorpump,user-group,never pay,good,enough,borehole,communal standpipe multiple
36186,2013-01-22,Tcrs,1491,TCRS,30.59430666,-5.7639441,15,1,150,True,Water authority,True,1985,other,commercial,never pay,good,enough,borehole,hand pump
9890,2011-03-16,Lvia,0,Commu,36.57280036,-6.24402741,1,3,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,VWC,False,0,gravity,user-group,never pay,good,enough,spring,communal standpipe
7595,2011-03-30,Private Individual,1260,AD,36.85494051,-6.13452082,5,1,90,True,VWC,True,2005,handpump,user-group,per bucket,good,enough,shallow well,hand pump
10899,2012-12-14,World Bank,0,MWE,32.77170707,-4.86838706,14,6,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,Water Board,True,0,motorpump,user-group,never pay,good,dry,borehole,communal standpipe multiple
2446,2013-02-03,Danida,1473,TCRS,30.87003947,-3.12369644,16,1,250,True,VWC,False,2004,gravity,user-group,unknown,good,enough,spring,improved spring
27297,2013-02-25,Germany Republi,1745,CES,37.20993712,-3.17796734,3,5,100,True,Water Board,True,1995,gravity,user-group,other,good,enough,spring,communal standpipe multiple
26753,2011-04-20,Kkkt,0,KKKT,32.87192397,-9.22657029,12,6,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,VWC,False,0,gravity,user-group,on failure,good,enough,spring,other
29672,2013-01-22,Government Of Tanzania,1180,DWE,30.26341034,-4.61019793,16,2,142,True,Water authority,True,1978,gravity,user-group,on failure,good,enough,spring,communal standpipe
49458,2011-09-22,He,0,HE,31.49115833,-2.04419147,18,3,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,VWC,False,0,gravity,user-group,never pay,good,insufficient,spring,communal standpipe
5596,2011-03-14,African,337,Kuwait,37.60847158,-6.1336598,5,6,10,True,VWC,True,2010,other,user-group,never pay,good,seasonal,shallow well,other
12747,2011-08-07,Hesawa,0,HESAWA,32.86486986,-2.9057634,19,7,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,VWC,True,0,handpump,user-group,on failure,good,enough,shallow well,hand pump
17935,2013-01-17,Hesawa,1426,Hesawa,34.38337329,-1.91775909,20,2,700,True,VWC,True,1996,rope pump,user-group,monthly,good,enough,shallow well,hand pump
34361,2011-04-14,Kkkt,0,KKKT,33.08863217,-9.0190353,12,6,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,VWC,False,0,handpump,user-group,on failure,good,insufficient,shallow well,hand pump
19181,2011-04-11,Government Of Tanzania,0,DWE,33.80727111,-9.298232,12,4,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,VWC,True,0,gravity,user-group,unknown,good,enough,spring,communal standpipe
56153,2011-03-23,Dhv,327,DWE,36.3720587,-8.77369532,5,4,263,True,VWC,True,1993,handpump,user-group,monthly,good,enough,shallow well,hand pump
20599,2013-02-05,Tasaf,1071,DWE,31.07412773,-5.1524191,16,3,400,True,VWC,True,2007,other,user-group,unknown,good,insufficient,shallow well,other
29967,2011-04-15,Kkkt,0,KKKT,33.08910083,-9.10164164,12,6,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,VWC,False,0,handpump,user-group,on failure,good,insufficient,shallow well,hand pump
68398,2013-02-06,Community,-38,Community,40.14474676,-10.30816066,9,5,530,True,VWC,False,0,other,user-group,never pay,salty,enough,shallow well,other
18245,2013-02-12,Government Of Tanzania,1472,DWE,34.67114678,-5.09452448,13,2,1,True,VWC,True,1980,other,user-group,unknown,unknown,insufficient,shallow well,other
57407,2013-01-18,Dwe,1231,DWE,30.32652973,-4.30879052,16,2,580,True,Water authority,True,2003,gravity,user-group,monthly,good,enough,spring,communal standpipe
8234,2011-03-08,Dhv,342,DWE,36.83283897,-8.80183329,5,4,350,True,Water Board,True,2004,gravity,other,monthly,good,enough,river/lake,communal standpipe
44775,2013-03-23,Missio,1605,Mission,35.60286149,-3.60990853,24,30,800,True,VWC,True,1991,gravity,user-group,per bucket,good,seasonal,river/lake,communal standpipe
69030,2011-03-26,Mwaya Mn,273,Communit,36.89589246,-7.85510518,5,3,250,True,WUA,True,2008,gravity,user-group,monthly,good,insufficient,river/lake,communal standpipe
39122,2013-01-30,Norad,1022,DWE,29.92048759,-4.88022722,16,3,2250,False,WUG,True,1985,gravity,user-group,unknown,good,insufficient,river/lake,communal standpipe multiple
46966,2013-02-23,Government Of Tanzania,1541,District council,37.59805984,-3.20967295,3,1,1,True,Company,True,2002,gravity,commercial,monthly,good,enough,spring,communal standpipe
40949,2013-02-04,Dwsp,0,DWE,0.0,-2e-08,17,1,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",False,WUG,False,0,other,user-group,never pay,good,dry,borehole,other
47528,2011-03-14,African,340,Kuwait,37.61183631,-6.13249208,5,6,19,True,VWC,True,2010,other,user-group,never pay,good,insufficient,shallow well,other
16717,2012-10-19,Twesa,0,TWESA,33.15837463,-3.95866935,17,3,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,VWC,True,0,handpump,user-group,never pay,good,seasonal,shallow well,hand pump
4499,2011-02-27,Tanza,372,DWE,37.77440456,-7.08138473,5,2,300,True,VWC,True,1969,gravity,user-group,monthly,good,enough,river/lake,communal standpipe
53922,2011-03-25,Government Of Tanzania,263,DWE,36.90271722,-7.83621339,5,3,250,True,WUA,True,1978,gravity,user-group,never pay,good,insufficient,river/lake,communal standpipe
324,2011-08-03,Government Of Tanzania,1274,RWE,33.04008169,-2.0589646,19,1,500,True,VWC,True,1982,other,user-group,never pay,good,insufficient,river/lake,communal standpipe
54597,2013-01-22,Finw,462,FinW,39.41773317,-10.87261114,9,4,1,True,Water Board,True,1972,submersible,user-group,never pay,good,seasonal,spring,communal standpipe
51029,2013-03-10,Government Of Tanzania,1394,Central govt,37.66953784,-3.60948914,3,2,200,True,Water Board,False,1972,gravity,user-group,monthly,good,insufficient,river/lake,other
59845,2012-10-16,Netherlands,0,DWE,33.99106294,-3.26091181,17,2,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,WUG,False,0,handpump,user-group,other,good,insufficient,shallow well,hand pump
19328,2011-03-23,Adb,1985,DWE,35.42007829,-8.4349452,11,2,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,VWC,False,2000,handpump,user-group,never pay,good,enough,shallow well,hand pump
44516,2011-02-19,Belgian Government,344,Belgiam Government,38.79256011,-7.17942386,60,33,400,True,VWC,False,1985,gravity,user-group,never pay,good,dry,dam,communal standpipe
72333,2013-02-04,Government Of Tanzania,1063,DWE,31.10681206,-4.99461971,16,3,230,True,VWC,True,2012,other,user-group,unknown,good,insufficient,shallow well,other
32788,2011-07-27,Government Of Tanzania,0,DWE,33.54357493,-9.16526258,12,4,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,VWC,True,0,gravity,user-group,never pay,good,insufficient,spring,communal standpipe
2655,2013-01-30,Dwsp,1332,DWE,34.05121505,-2.97567384,17,1,500,False,WUG,False,1997,handpump,user-group,never pay,good,insufficient,shallow well,hand pump
25850,2011-03-16,Danida,1209,DANID,35.69824414,-7.49336591,11,1,550,False,VWC,True,1974,gravity,user-group,never pay,good,dry,spring,communal standpipe
49814,2011-07-31,Kkkt_makwale,0,KKKT _ Konde and DWE,33.94253789,-9.44543453,12,3,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,VWC,True,0,gravity,user-group,never pay,good,enough,spring,communal standpipe
25897,2013-01-07,Tuwasa,0,TUWASA,32.80346267,-5.02488958,14,6,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",False,Other,False,0,other,other,per bucket,good,enough,dam,communal standpipe multiple
26769,2013-03-16,Vwc,2045,VWC,36.24362223,-2.92393864,2,6,150,True,VWC,True,2005,gravity,user-group,on failure,good,insufficient,river/lake,communal standpipe
